Date,Time,Temperature(C),Humidity(%RH)
2024-08-05,20:25,28.89,62.64
2024-08-05,20:26,28.91,62.96
2024-08-05,20:27,28.54,63.85
2024-08-05,20:28,28.57,63.76
2024-08-05,20:29,28.61,63.66
2024-08-05,20:30,28.64,63.57
2024-08-05,20:31,28.68,63.47
2024-08-05,20:32,28.71,63.38
2024-08-05,20:33,28.75,63.28
2024-08-05,20:34,28.78,63.19
2024-08-05,20:35,28.82,63.09
2024-08-05,20:36,28.86,62.99
2024-08-05,20:37,28.72,62.91
2024-08-05,20:38,28.7,62.78
2024-08-05,20:39,28.67,62.65
2024-08-05,20:40,28.64,62.51
2024-08-05,20:41,28.62,62.38
2024-08-05,20:42,28.59,62.25
2024-08-05,20:43,28.56,62.11
2024-08-05,20:44,28.54,61.98
2024-08-05,20:45,28.51,61.85
2024-08-05,20:46,28.48,61.71
2024-08-05,20:47,28.67,61.63
2024-08-05,20:48,28.65,61.51
2024-08-05,20:49,28.62,61.39
2024-08-05,20:50,28.59,61.27
2024-08-05,20:51,28.56,61.15
2024-08-05,20:52,28.54,61.03
2024-08-05,20:53,28.51,60.91
2024-08-05,20:54,28.48,60.79
2024-08-05,20:55,28.45,60.67
2024-08-05,20:56,28.42,60.54
2024-08-05,20:57,28.54,60.58
2024-08-05,20:58,28.52,60.41
2024-08-05,20:59,28.49,60.24
2024-08-05,21:00,28.46,60.06
2024-08-05,21:01,28.43,59.89
2024-08-05,21:02,28.41,59.71
2024-08-05,21:03,28.38,59.54
2024-08-05,21:04,28.35,59.36
2024-08-05,21:05,28.32,59.19
2024-08-05,21:06,28.29,59.01
2024-08-05,21:07,28.42,58.63
2024-08-05,21:08,28.4,58.52
2024-08-05,21:09,28.37,58.41
2024-08-05,21:10,28.34,58.3
2024-08-05,21:11,28.31,58.19
2024-08-05,21:12,28.29,58.08
2024-08-05,21:13,28.26,57.97
2024-08-05,21:14,28.23,57.86
2024-08-05,21:15,28.2,57.75
2024-08-05,21:16,28.17,57.63
2024-08-05,21:17,28.31,57.5
2024-08-05,21:18,28.29,57.58
2024-08-05,21:19,28.26,57.66
2024-08-05,21:20,28.23,57.75
2024-08-05,21:21,28.2,57.83
2024-08-05,21:22,28.17,57.92
2024-08-05,21:23,28.14,58.0
2024-08-05,21:24,28.11,58.09
2024-08-05,21:25,28.08,58.17
2024-08-05,21:26,28.05,58.26
2024-08-05,21:27,28.24,58.35
2024-08-05,21:28,28.21,58.41
2024-08-05,21:29,28.17,58.47
2024-08-05,21:30,28.13,58.54
2024-08-05,21:31,28.1,58.6
2024-08-05,21:32,28.06,58.67
2024-08-05,21:33,28.02,58.73
2024-08-05,21:34,27.99,58.8
2024-08-05,21:35,27.95,58.86
2024-08-05,21:36,27.91,58.93
2024-08-05,21:37,27.91,58.61
2024-08-05,21:38,27.93,58.81
2024-08-05,21:39,27.96,59.01
2024-08-05,21:40,27.99,59.21
2024-08-05,21:41,28.02,59.41
2024-08-05,21:42,28.05,59.61
2024-08-05,21:43,28.08,59.81
2024-08-05,21:44,28.11,60.01
2024-08-05,21:45,28.14,60.21
2024-08-05,21:46,28.17,60.42
2024-08-05,21:47,27.91,59.48
2024-08-05,21:48,27.89,59.52
2024-08-05,21:49,27.87,59.57
2024-08-05,21:50,27.85,59.62
2024-08-05,21:51,27.83,59.66
2024-08-05,21:52,27.81,59.71
2024-08-05,21:53,27.79,59.76
2024-08-05,21:54,27.77,59.8
2024-08-05,21:55,27.75,59.85
2024-08-05,21:56,27.73,59.9
2024-08-05,21:57,27.67,59.88
2024-08-05,21:58,27.68,59.92
2024-08-05,21:59,27.69,59.97
2024-08-05,22:00,27.71,60.02
2024-08-05,22:01,27.72,60.07
2024-08-05,22:02,27.73,60.12
2024-08-05,22:03,27.75,60.17
2024-08-05,22:04,27.76,60.22
2024-08-05,22:05,27.77,60.27
2024-08-05,22:06,27.79,60.32
2024-08-05,22:07,27.55,59.89
2024-08-05,22:08,27.57,59.95
2024-08-05,22:09,27.6,60.01
2024-08-05,22:10,27.63,60.08
2024-08-05,22:11,27.65,60.14
2024-08-05,22:12,27.68,60.21
2024-08-05,22:13,27.71,60.27
2024-08-05,22:14,27.73,60.34
2024-08-05,22:15,27.76,60.4
2024-08-05,22:16,27.79,60.47
2024-08-05,22:17,27.72,60.53
2024-08-05,22:18,27.7,60.58
2024-08-05,22:19,27.67,60.63
2024-08-05,22:20,27.64,60.68
2024-08-05,22:21,27.61,60.73
2024-08-05,22:22,27.58,60.79
2024-08-05,22:23,27.55,60.84
2024-08-05,22:24,27.52,60.89
2024-08-05,22:25,27.49,60.94
2024-08-05,22:26,27.46,61.0
2024-08-05,22:27,27.67,61.01
2024-08-05,22:28,27.65,60.96
2024-08-05,22:29,27.62,60.9
2024-08-05,22:30,27.6,60.84
2024-08-05,22:31,27.57,60.78
2024-08-05,22:32,27.55,60.72
2024-08-05,22:33,27.52,60.66
2024-08-05,22:34,27.5,60.6
2024-08-05,22:35,27.47,60.54
2024-08-05,22:36,27.44,60.48
2024-08-05,22:37,27.42,60.5
2024-08-05,22:38,27.43,60.48
2024-08-05,22:39,27.44,60.46
2024-08-05,22:40,27.46,60.44
2024-08-05,22:41,27.47,60.42
2024-08-05,22:42,27.49,60.39
2024-08-05,22:43,27.5,60.37
2024-08-05,22:44,27.52,60.35
2024-08-05,22:45,27.53,60.33
2024-08-05,22:46,27.55,60.3
2024-08-05,22:47,27.23,60.75
2024-08-05,22:48,27.26,60.95
2024-08-05,22:49,27.3,61.16
2024-08-05,22:50,27.33,61.36
2024-08-05,22:51,27.37,61.57
2024-08-05,22:52,27.4,61.77
2024-08-05,22:53,27.44,61.98
2024-08-05,22:54,27.47,62.18
2024-08-05,22:55,27.51,62.39
2024-08-05,22:56,27.55,62.6
2024-08-05,22:57,27.29,62.72
2024-08-05,22:58,27.33,62.75
2024-08-05,22:59,27.37,62.79
2024-08-05,23:00,27.41,62.82
2024-08-05,23:01,27.45,62.86
2024-08-05,23:02,27.5,62.89
2024-08-05,23:03,27.54,62.93
2024-08-05,23:04,27.58,62.96
2024-08-05,23:05,27.62,63.0
2024-08-05,23:06,27.67,63.04
2024-08-05,23:07,27.29,62.79
2024-08-05,23:08,27.31,62.85
2024-08-05,23:09,27.34,62.92
2024-08-05,23:10,27.37,62.99
2024-08-05,23:11,27.4,63.06
2024-08-05,23:12,27.43,63.12
2024-08-05,23:13,27.46,63.19
2024-08-05,23:14,27.49,63.26
2024-08-05,23:15,27.52,63.33
2024-08-05,23:16,27.55,63.4
2024-08-05,23:17,27.42,63.88
2024-08-05,23:18,27.4,63.67
2024-08-05,23:19,27.38,63.45
2024-08-05,23:20,27.35,63.23
2024-08-05,23:21,27.33,63.01
2024-08-05,23:22,27.3,62.8
2024-08-05,23:23,27.28,62.58
2024-08-05,23:24,27.25,62.36
2024-08-05,23:25,27.23,62.14
2024-08-05,23:26,27.2,61.92
2024-08-05,23:27,27.42,61.69
2024-08-05,23:28,27.4,61.49
2024-08-05,23:29,27.37,61.29
2024-08-05,23:30,27.34,61.09
2024-08-05,23:31,27.31,60.89
2024-08-05,23:32,27.29,60.69
2024-08-05,23:33,27.26,60.49
2024-08-05,23:34,27.23,60.29
2024-08-05,23:35,27.2,60.09
2024-08-05,23:36,27.17,59.89
2024-08-05,23:37,27.39,59.79
2024-08-05,23:38,27.36,59.87
2024-08-05,23:39,27.33,59.96
2024-08-05,23:40,27.3,60.05
2024-08-05,23:41,27.27,60.14
2024-08-05,23:42,27.24,60.22
2024-08-05,23:43,27.21,60.31
2024-08-05,23:44,27.18,60.4
2024-08-05,23:45,27.15,60.49
2024-08-05,23:46,27.11,60.58
2024-08-05,23:47,27.29,60.77
2024-08-05,23:48,27.28,60.84
2024-08-05,23:49,27.27,60.91
2024-08-05,23:50,27.25,60.98
2024-08-05,23:51,27.24,61.05
2024-08-05,23:52,27.23,61.12
2024-08-05,23:53,27.21,61.19
2024-08-05,23:54,27.2,61.26
2024-08-05,23:55,27.19,61.33
2024-08-05,23:56,27.17,61.41
2024-08-05,23:57,27.29,61.84
2024-08-05,23:58,27.27,61.77
2024-08-05,23:59,27.24,61.7
2024-08-06,00:00,27.21,61.62
2024-08-06,00:01,27.19,61.55
2024-08-06,00:02,27.16,61.48
2024-08-06,00:03,27.13,61.4
2024-08-06,00:04,27.11,61.33
2024-08-06,00:05,27.08,61.26
2024-08-06,00:06,27.05,61.18
2024-08-06,00:07,27.05,61.1
2024-08-06,00:08,27.06,61.02
2024-08-06,00:09,27.07,60.93
2024-08-06,00:10,27.09,60.84
2024-08-06,00:11,27.1,60.75
2024-08-06,00:12,27.11,60.66
2024-08-06,00:13,27.13,60.57
2024-08-06,00:14,27.14,60.48
2024-08-06,00:15,27.15,60.39
2024-08-06,00:16,27.17,60.3
2024-08-06,00:17,27.17,60.37
2024-08-06,00:18,27.15,60.31
2024-08-06,00:19,27.12,60.25
2024-08-06,00:20,27.09,60.19
2024-08-06,00:21,27.06,60.13
2024-08-06,00:22,27.04,60.07
2024-08-06,00:23,27.01,60.01
2024-08-06,00:24,26.98,59.95
2024-08-06,00:25,26.95,59.89
2024-08-06,00:26,26.92,59.83
2024-08-06,00:27,27.17,59.57
2024-08-06,00:28,27.15,59.59
2024-08-06,00:29,27.12,59.62
2024-08-06,00:30,27.09,59.64
2024-08-06,00:31,27.06,59.67
2024-08-06,00:32,27.03,59.69
2024-08-06,00:33,27.0,59.72
2024-08-06,00:34,26.97,59.74
2024-08-06,00:35,26.94,59.77
2024-08-06,00:36,26.91,59.8
2024-08-06,00:37,27.05,59.67
2024-08-06,00:38,27.04,60.02
2024-08-06,00:39,27.03,60.37
2024-08-06,00:40,27.01,60.72
2024-08-06,00:41,27.0,61.07
2024-08-06,00:42,26.99,61.42
2024-08-06,00:43,26.97,61.77
2024-08-06,00:44,26.96,62.12
2024-08-06,00:45,26.95,62.47
2024-08-06,00:46,26.93,62.82
2024-08-06,00:47,27.14,62.98
2024-08-06,00:48,27.12,63.09
2024-08-06,00:49,27.1,63.2
2024-08-06,00:50,27.07,63.32
2024-08-06,00:51,27.05,63.43
2024-08-06,00:52,27.02,63.54
2024-08-06,00:53,27.0,63.66
2024-08-06,00:54,26.97,63.77
2024-08-06,00:55,26.95,63.88
2024-08-06,00:56,26.92,64.0
2024-08-06,00:57,26.79,64.14
2024-08-06,00:58,26.82,64.1
2024-08-06,00:59,26.86,64.06
2024-08-06,01:00,26.89,64.02
2024-08-06,01:01,26.93,63.98
2024-08-06,01:02,26.96,63.93
2024-08-06,01:03,27.0,63.89
2024-08-06,01:04,27.03,63.85
2024-08-06,01:05,27.07,63.81
2024-08-06,01:06,27.11,63.76
2024-08-06,01:07,26.79,63.84
2024-08-06,01:08,26.83,63.85
2024-08-06,01:09,26.87,63.87
2024-08-06,01:10,26.91,63.89
2024-08-06,01:11,26.95,63.91
2024-08-06,01:12,26.99,63.93
2024-08-06,01:13,27.03,63.95
2024-08-06,01:14,27.07,63.97
2024-08-06,01:15,27.11,63.99
2024-08-06,01:16,27.16,64.01
2024-08-06,01:17,26.92,63.91
2024-08-06,01:18,26.94,63.91
2024-08-06,01:19,26.97,63.92
2024-08-06,01:20,27.0,63.93
2024-08-06,01:21,27.02,63.94
2024-08-06,01:22,27.05,63.95
2024-08-06,01:23,27.08,63.96
2024-08-06,01:24,27.1,63.97
2024-08-06,01:25,27.13,63.98
2024-08-06,01:26,27.16,63.99
2024-08-06,01:27,27.11,63.98
2024-08-06,01:28,27.09,63.95
2024-08-06,01:29,27.06,63.91
2024-08-06,01:30,27.03,63.87
2024-08-06,01:31,27.0,63.83
2024-08-06,01:32,26.97,63.79
2024-08-06,01:33,26.94,63.75
2024-08-06,01:34,26.91,63.71
2024-08-06,01:35,26.88,63.67
2024-08-06,01:36,26.85,63.63
2024-08-06,01:37,26.95,63.55
2024-08-06,01:38,26.96,63.57
2024-08-06,01:39,26.98,63.59
2024-08-06,01:40,27.0,63.62
2024-08-06,01:41,27.02,63.64
2024-08-06,01:42,27.03,63.66
2024-08-06,01:43,27.05,63.69
2024-08-06,01:44,27.07,63.71
2024-08-06,01:45,27.09,63.73
2024-08-06,01:46,27.11,63.76
2024-08-06,01:47,27.17,63.55
2024-08-06,01:48,27.15,63.57
2024-08-06,01:49,27.12,63.6
2024-08-06,01:50,27.09,63.63
2024-08-06,01:51,27.06,63.65
2024-08-06,01:52,27.04,63.68
2024-08-06,01:53,27.01,63.71
2024-08-06,01:54,26.98,63.73
2024-08-06,01:55,26.95,63.76
2024-08-06,01:56,26.92,63.79
2024-08-06,01:57,27.11,63.71
2024-08-06,01:58,27.09,63.67
2024-08-06,01:59,27.07,63.63
2024-08-06,02:00,27.04,63.59
2024-08-06,02:01,27.02,63.55
2024-08-06,02:02,27.0,63.5
2024-08-06,02:03,26.97,63.46
2024-08-06,02:04,26.95,63.42
2024-08-06,02:05,26.93,63.38
2024-08-06,02:06,26.9,63.33
2024-08-06,02:07,26.92,63.56
2024-08-06,02:08,26.94,63.55
2024-08-06,02:09,26.97,63.53
2024-08-06,02:10,27.0,63.51
2024-08-06,02:11,27.02,63.5
2024-08-06,02:12,27.05,63.48
2024-08-06,02:13,27.08,63.46
2024-08-06,02:14,27.1,63.45
2024-08-06,02:15,27.13,63.43
2024-08-06,02:16,27.16,63.41
2024-08-06,02:17,26.95,63.55
2024-08-06,02:18,26.97,63.54
2024-08-06,02:19,26.99,63.53
2024-08-06,02:20,27.02,63.52
2024-08-06,02:21,27.04,63.51
2024-08-06,02:22,27.07,63.49
2024-08-06,02:23,27.09,63.48
2024-08-06,02:24,27.12,63.47
2024-08-06,02:25,27.14,63.46
2024-08-06,02:26,27.17,63.44
2024-08-06,02:27,26.79,63.61
2024-08-06,02:28,26.83,63.58
2024-08-06,02:29,26.87,63.55
2024-08-06,02:30,26.91,63.51
2024-08-06,02:31,26.95,63.48
2024-08-06,02:32,26.99,63.45
2024-08-06,02:33,27.03,63.41
2024-08-06,02:34,27.07,63.38
2024-08-06,02:35,27.11,63.35
2024-08-06,02:36,27.16,63.31
2024-08-06,02:37,26.91,63.43
2024-08-06,02:38,26.93,63.41
2024-08-06,02:39,26.96,63.39
2024-08-06,02:40,26.99,63.36
2024-08-06,02:41,27.02,63.34
2024-08-06,02:42,27.04,63.32
2024-08-06,02:43,27.07,63.29
2024-08-06,02:44,27.1,63.27
2024-08-06,02:45,27.13,63.25
2024-08-06,02:46,27.16,63.22
2024-08-06,02:47,27.12,63.21
2024-08-06,02:48,27.1,63.23
2024-08-06,02:49,27.08,63.25
2024-08-06,02:50,27.05,63.28
2024-08-06,02:51,27.03,63.3
2024-08-06,02:52,27.01,63.32
2024-08-06,02:53,26.98,63.35
2024-08-06,02:54,26.96,63.37
2024-08-06,02:55,26.94,63.39
2024-08-06,02:56,26.91,63.42
2024-08-06,02:57,27.14,63.46
2024-08-06,02:58,27.12,63.41
2024-08-06,02:59,27.1,63.36
2024-08-06,03:00,27.07,63.3
2024-08-06,03:01,27.05,63.25
2024-08-06,03:02,27.02,63.19
2024-08-06,03:03,27.0,63.14
2024-08-06,03:04,26.97,63.08
2024-08-06,03:05,26.95,63.03
2024-08-06,03:06,26.92,62.97
2024-08-06,03:07,27.11,62.85
2024-08-06,03:08,27.09,62.88
2024-08-06,03:09,27.07,62.92
2024-08-06,03:10,27.05,62.96
2024-08-06,03:11,27.03,63.0
2024-08-06,03:12,27.01,63.03
2024-08-06,03:13,26.99,63.07
2024-08-06,03:14,26.97,63.11
2024-08-06,03:15,26.95,63.15
2024-08-06,03:16,26.92,63.19
2024-08-06,03:17,27.14,63.18
2024-08-06,03:18,27.12,63.14
2024-08-06,03:19,27.09,63.1
2024-08-06,03:20,27.06,63.06
2024-08-06,03:21,27.03,63.02
2024-08-06,03:22,27.01,62.98
2024-08-06,03:23,26.98,62.94
2024-08-06,03:24,26.95,62.9
2024-08-06,03:25,26.92,62.86
2024-08-06,03:26,26.89,62.81
2024-08-06,03:27,27.14,62.86
2024-08-06,03:28,27.12,62.81
2024-08-06,03:29,27.1,62.75
2024-08-06,03:30,27.07,62.69
2024-08-06,03:31,27.05,62.63
2024-08-06,03:32,27.02,62.57
2024-08-06,03:33,27.0,62.51
2024-08-06,03:34,26.97,62.45
2024-08-06,03:35,26.95,62.39
2024-08-06,03:36,26.92,62.33
2024-08-06,03:37,26.92,62.31
2024-08-06,03:38,26.94,62.33
2024-08-06,03:39,26.97,62.35
2024-08-06,03:40,27.0,62.38
2024-08-06,03:41,27.02,62.4
2024-08-06,03:42,27.05,62.42
2024-08-06,03:43,27.08,62.45
2024-08-06,03:44,27.1,62.47
2024-08-06,03:45,27.13,62.49
2024-08-06,03:46,27.16,62.52
2024-08-06,03:47,27.07,62.51
2024-08-06,03:48,27.04,62.49
2024-08-06,03:49,27.01,62.47
2024-08-06,03:50,26.98,62.44
2024-08-06,03:51,26.95,62.42
2024-08-06,03:52,26.92,62.39
2024-08-06,03:53,26.89,62.37
2024-08-06,03:54,26.86,62.34
2024-08-06,03:55,26.83,62.32
2024-08-06,03:56,26.79,62.29
2024-08-06,03:57,27.05,62.31
2024-08-06,03:58,27.03,62.4
2024-08-06,03:59,27.01,62.49
2024-08-06,04:00,26.99,62.59
2024-08-06,04:01,26.97,62.68
2024-08-06,04:02,26.95,62.78
2024-08-06,04:03,26.93,62.87
2024-08-06,04:04,26.91,62.97
2024-08-06,04:05,26.89,63.06
2024-08-06,04:06,26.86,63.16
2024-08-06,04:07,26.86,63.24
2024-08-06,04:08,26.88,63.23
2024-08-06,04:09,26.9,63.21
2024-08-06,04:10,26.92,63.19
2024-08-06,04:11,26.94,63.17
2024-08-06,04:12,26.96,63.15
2024-08-06,04:13,26.98,63.13
2024-08-06,04:14,27.0,63.11
2024-08-06,04:15,27.02,63.09
2024-08-06,04:16,27.05,63.07
2024-08-06,04:17,26.82,63.1
2024-08-06,04:18,26.84,63.12
2024-08-06,04:19,26.87,63.15
2024-08-06,04:20,26.89,63.17
2024-08-06,04:21,26.92,63.2
2024-08-06,04:22,26.94,63.22
2024-08-06,04:23,26.97,63.25
2024-08-06,04:24,26.99,63.27
2024-08-06,04:25,27.02,63.3
2024-08-06,04:26,27.05,63.33
2024-08-06,04:27,27.08,63.64
2024-08-06,04:28,27.06,63.6
2024-08-06,04:29,27.04,63.56
2024-08-06,04:30,27.02,63.51
2024-08-06,04:31,27.0,63.47
2024-08-06,04:32,26.97,63.43
2024-08-06,04:33,26.95,63.38
2024-08-06,04:34,26.93,63.34
2024-08-06,04:35,26.91,63.3
2024-08-06,04:36,26.88,63.25
2024-08-06,04:37,26.91,63.27
2024-08-06,04:38,26.89,63.29
2024-08-06,04:39,26.87,63.31
2024-08-06,04:40,26.85,63.34
2024-08-06,04:41,26.83,63.36
2024-08-06,04:42,26.81,63.39
2024-08-06,04:43,26.79,63.41
2024-08-06,04:44,26.77,63.44
2024-08-06,04:45,26.75,63.46
2024-08-06,04:46,26.73,63.49
2024-08-06,04:47,26.75,63.64
2024-08-06,04:48,26.77,63.62
2024-08-06,04:49,26.8,63.6
2024-08-06,04:50,26.82,63.58
2024-08-06,04:51,26.85,63.56
2024-08-06,04:52,26.87,63.53
2024-08-06,04:53,26.9,63.51
2024-08-06,04:54,26.92,63.49
2024-08-06,04:55,26.95,63.47
2024-08-06,04:56,26.98,63.44
2024-08-06,04:57,26.92,63.63
2024-08-06,04:58,26.91,63.58
2024-08-06,04:59,26.9,63.53
2024-08-06,05:00,26.89,63.48
2024-08-06,05:01,26.88,63.43
2024-08-06,05:02,26.87,63.38
2024-08-06,05:03,26.86,63.33
2024-08-06,05:04,26.85,63.28
2024-08-06,05:05,26.84,63.23
2024-08-06,05:06,26.82,63.17
2024-08-06,05:07,26.73,63.2
2024-08-06,05:08,26.75,63.22
2024-08-06,05:09,26.77,63.25
2024-08-06,05:10,26.8,63.28
2024-08-06,05:11,26.82,63.3
2024-08-06,05:12,26.85,63.33
2024-08-06,05:13,26.87,63.36
2024-08-06,05:14,26.9,63.38
2024-08-06,05:15,26.92,63.41
2024-08-06,05:16,26.95,63.44
2024-08-06,05:17,26.92,63.36
2024-08-06,05:18,26.91,63.35
2024-08-06,05:19,26.89,63.34
2024-08-06,05:20,26.87,63.33
2024-08-06,05:21,26.86,63.32
2024-08-06,05:22,26.84,63.3
2024-08-06,05:23,26.82,63.29
2024-08-06,05:24,26.81,63.28
2024-08-06,05:25,26.79,63.27
2024-08-06,05:26,26.77,63.25
2024-08-06,05:27,26.73,63.28
2024-08-06,05:28,26.75,63.23
2024-08-06,05:29,26.77,63.18
2024-08-06,05:30,26.79,63.13
2024-08-06,05:31,26.81,63.08
2024-08-06,05:32,26.83,63.03
2024-08-06,05:33,26.85,62.98
2024-08-06,05:34,26.87,62.93
2024-08-06,05:35,26.89,62.88
2024-08-06,05:36,26.92,62.82
2024-08-06,05:37,26.92,62.96
2024-08-06,05:38,26.9,62.93
2024-08-06,05:39,26.88,62.9
2024-08-06,05:40,26.86,62.86
2024-08-06,05:41,26.84,62.83
2024-08-06,05:42,26.82,62.8
2024-08-06,05:43,26.8,62.76
2024-08-06,05:44,26.78,62.73
2024-08-06,05:45,26.76,62.7
2024-08-06,05:46,26.73,62.66
2024-08-06,05:47,26.73,62.69
2024-08-06,05:48,26.75,62.7
2024-08-06,05:49,26.77,62.71
2024-08-06,05:50,26.79,62.72
2024-08-06,05:51,26.81,62.73
2024-08-06,05:52,26.83,62.75
2024-08-06,05:53,26.85,62.76
2024-08-06,05:54,26.87,62.77
2024-08-06,05:55,26.89,62.78
2024-08-06,05:56,26.92,62.8
2024-08-06,05:57,26.73,62.8
2024-08-06,05:58,26.75,62.77
2024-08-06,05:59,26.77,62.73
2024-08-06,06:00,26.79,62.69
2024-08-06,06:01,26.81,62.65
2024-08-06,06:02,26.83,62.61
2024-08-06,06:03,26.85,62.57
2024-08-06,06:04,26.87,62.53
2024-08-06,06:05,26.89,62.49
2024-08-06,06:06,26.92,62.45
2024-08-06,06:07,26.68,62.48
2024-08-06,06:08,26.7,62.49
2024-08-06,06:09,26.73,62.51
2024-08-06,06:10,26.76,62.53
2024-08-06,06:11,26.78,62.55
2024-08-06,06:12,26.81,62.56
2024-08-06,06:13,26.84,62.58
2024-08-06,06:14,26.86,62.6
2024-08-06,06:15,26.89,62.62
2024-08-06,06:16,26.92,62.64
2024-08-06,06:17,26.89,62.64
2024-08-06,06:18,26.87,62.63
2024-08-06,06:19,26.85,62.61
2024-08-06,06:20,26.82,62.59
2024-08-06,06:21,26.8,62.58
2024-08-06,06:22,26.78,62.56
2024-08-06,06:23,26.75,62.54
2024-08-06,06:24,26.73,62.53
2024-08-06,06:25,26.71,62.51
2024-08-06,06:26,26.68,62.49
2024-08-06,06:27,26.91,62.61
2024-08-06,06:28,26.89,62.58
2024-08-06,06:29,26.87,62.54
2024-08-06,06:30,26.84,62.51
2024-08-06,06:31,26.82,62.47
2024-08-06,06:32,26.8,62.44
2024-08-06,06:33,26.77,62.4
2024-08-06,06:34,26.75,62.37
2024-08-06,06:35,26.73,62.33
2024-08-06,06:36,26.7,62.29
2024-08-06,06:37,26.81,62.62
2024-08-06,06:38,26.8,62.62
2024-08-06,06:39,26.79,62.63
2024-08-06,06:40,26.77,62.64
2024-08-06,06:41,26.76,62.65
2024-08-06,06:42,26.74,62.66
2024-08-06,06:43,26.73,62.67
2024-08-06,06:44,26.71,62.68
2024-08-06,06:45,26.7,62.69
2024-08-06,06:46,26.68,62.7
2024-08-06,06:47,26.7,62.75
2024-08-06,06:48,26.71,62.72
2024-08-06,06:49,26.73,62.69
2024-08-06,06:50,26.75,62.66
2024-08-06,06:51,26.77,62.63
2024-08-06,06:52,26.78,62.59
2024-08-06,06:53,26.8,62.56
2024-08-06,06:54,26.82,62.53
2024-08-06,06:55,26.84,62.5
2024-08-06,06:56,26.86,62.46
2024-08-06,06:57,26.7,62.61
2024-08-06,06:58,26.72,62.57
2024-08-06,06:59,26.74,62.52
2024-08-06,07:00,26.76,62.48
2024-08-06,07:01,26.78,62.43
2024-08-06,07:02,26.8,62.39
2024-08-06,07:03,26.82,62.34
2024-08-06,07:04,26.84,62.3
2024-08-06,07:05,26.86,62.25
2024-08-06,07:06,26.89,62.2
2024-08-06,07:07,26.91,62.11
2024-08-06,07:08,26.89,62.13
2024-08-06,07:09,26.87,62.16
2024-08-06,07:10,26.84,62.19
2024-08-06,07:11,26.82,62.21
2024-08-06,07:12,26.8,62.24
2024-08-06,07:13,26.77,62.27
2024-08-06,07:14,26.75,62.29
2024-08-06,07:15,26.73,62.32
2024-08-06,07:16,26.7,62.35
2024-08-06,07:17,26.55,62.31
2024-08-06,07:18,26.57,62.29
2024-08-06,07:19,26.6,62.27
2024-08-06,07:20,26.63,62.24
2024-08-06,07:21,26.66,62.22
2024-08-06,07:22,26.68,62.2
2024-08-06,07:23,26.71,62.17
2024-08-06,07:24,26.74,62.15
2024-08-06,07:25,26.77,62.13
2024-08-06,07:26,26.8,62.1
2024-08-06,07:27,26.68,61.89
2024-08-06,07:28,26.7,62.02
2024-08-06,07:29,26.72,62.16
2024-08-06,07:30,26.74,62.3
2024-08-06,07:31,26.76,62.44
2024-08-06,07:32,26.78,62.57
2024-08-06,07:33,26.8,62.71
2024-08-06,07:34,26.82,62.85
2024-08-06,07:35,26.84,62.99
2024-08-06,07:36,26.86,63.13
2024-08-06,07:37,26.68,67.68
2024-08-06,07:38,26.69,67.24
2024-08-06,07:39,26.7,66.79
2024-08-06,07:40,26.71,66.34
2024-08-06,07:41,26.72,65.89
2024-08-06,07:42,26.74,65.44
2024-08-06,07:43,26.75,64.99
2024-08-06,07:44,26.76,64.54
2024-08-06,07:45,26.77,64.09
2024-08-06,07:46,26.79,63.64
2024-08-06,07:47,26.92,67.99
2024-08-06,07:48,26.9,68.13
2024-08-06,07:49,26.88,68.27
2024-08-06,07:50,26.85,68.42
2024-08-06,07:51,26.83,68.56
2024-08-06,07:52,26.8,68.71
2024-08-06,07:53,26.78,68.85
2024-08-06,07:54,26.75,69.0
2024-08-06,07:55,26.73,69.14
2024-08-06,07:56,26.7,69.29
2024-08-06,07:57,26.68,68.53
2024-08-06,07:58,26.7,68.27
2024-08-06,07:59,26.73,68.01
2024-08-06,08:00,26.76,67.75
2024-08-06,08:01,26.78,67.49
2024-08-06,08:02,26.81,67.22
2024-08-06,08:03,26.84,66.96
2024-08-06,08:04,26.86,66.7
2024-08-06,08:05,26.89,66.44
2024-08-06,08:06,26.92,66.17
2024-08-06,08:07,26.68,65.89
2024-08-06,08:08,26.69,65.73
2024-08-06,08:09,26.7,65.56
2024-08-06,08:10,26.72,65.39
2024-08-06,08:11,26.73,65.23
2024-08-06,08:12,26.74,65.06
2024-08-06,08:13,26.76,64.89
2024-08-06,08:14,26.77,64.73
2024-08-06,08:15,26.78,64.56
2024-08-06,08:16,26.8,64.39
2024-08-06,08:17,26.68,64.27
2024-08-06,08:18,26.7,64.21
2024-08-06,08:19,26.72,64.14
2024-08-06,08:20,26.75,64.07
2024-08-06,08:21,26.77,64.0
2024-08-06,08:22,26.79,63.93
2024-08-06,08:23,26.82,63.86
2024-08-06,08:24,26.84,63.79
2024-08-06,08:25,26.86,63.72
2024-08-06,08:26,26.89,63.65
2024-08-06,08:27,26.92,63.83
2024-08-06,08:28,26.9,63.76
2024-08-06,08:29,26.87,63.69
2024-08-06,08:30,26.84,63.62
2024-08-06,08:31,26.82,63.55
2024-08-06,08:32,26.79,63.48
2024-08-06,08:33,26.76,63.41
2024-08-06,08:34,26.74,63.34
2024-08-06,08:35,26.71,63.27
2024-08-06,08:36,26.68,63.19
2024-08-06,08:37,26.91,63.34
2024-08-06,08:38,26.89,63.33
2024-08-06,08:39,26.86,63.31
